id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
hsa-let-7a-3	4	0.87805	0.87788	0.99876	19258	0	0.17724	0.45573	0.60328	0.998232	13644	2	0.17724
TENC1	5	0.76797	0.805	0.997916	17966	1	0.058434	0.45591	0.61489	0.998232	13645	2	0.058434
PSMD11	6	0.07321	0.19402	0.997916	4065	4	-0.31166	0.45593	0.64913	0.998232	13646	1	-0.31166
RGS9	6	0.018876	0.068406	0.990781	1420	3	-0.39101	0.45611	0.64923	0.998232	13647	2	-0.39101
TRPC5OS	6	0.036573	0.1155	0.995548	2417	3	-0.16935	0.45611	0.64923	0.998232	13648	2	-0.16935
hsa-mir-7850	4	0.93057	0.93048	0.99876	20188	0	0.083137	0.45617	0.60372	0.998232	13649	2	0.083137
PYGM	6	0.29879	0.50703	0.997916	10558	1	0.065682	0.45631	0.64936	0.998232	13650	2	0.065682
hsa-mir-4720	4	0.87415	0.87395	0.99876	19199	0	0.079612	0.45636	0.6039	0.998232	13651	2	0.079612
WNT2B	6	0.4707	0.65449	0.997916	13825	1	0.04142	0.45636	0.64939	0.998232	13652	2	0.04142
hsa-mir-873	4	0.6402	0.69331	0.997916	16334	1	0.033889	0.45637	0.60391	0.998232	13653	2	0.033889
NonTargetingControlGuideForHuman_0277	2	0.67218	0.67214	0.997916	16872	0	0.083441	0.4564	0.4675	0.998232	13654	1	0.083441
hsa-mir-142	3	0.30451	0.43846	0.997916	10691	1	0.040037	0.45645	0.52732	0.998232	13655	1	0.040037
LHX9	6	0.066651	0.18048	0.997916	3775	2	0.067771	0.45647	0.64945	0.998232	13656	2	0.067771
LMO1	6	0.62077	0.75738	0.997916	16040	2	-0.011595	0.4565	0.64947	0.998232	13657	2	-0.011595
UPF2	6	0.65817	0.78483	0.997916	16639	2	-0.014058	0.45657	0.64951	0.998232	13658	2	-0.014058
hsa-mir-6858	4	0.033889	0.090289	0.995548	2288	1	-0.10017	0.45659	0.60413	0.998232	13659	1	-0.10017
RIMBP2	6	0.21111	0.40475	0.997916	8497	2	-0.050415	0.45666	0.64957	0.998232	13660	2	-0.050415
RCN1	6	0.024339	0.085824	0.995548	1777	5	-0.28717	0.45666	0.64957	0.998232	13661	1	-0.28717
ALG1L	6	0.063288	0.17358	0.997916	3635	4	-0.25871	0.45678	0.64964	0.998232	13662	2	-0.25871
IL21R	6	0.16898	0.35391	0.997916	7397	3	-0.20335	0.45686	0.64969	0.998232	13663	2	-0.20335
DENND2A	6	0.083961	0.21571	0.997916	4496	4	-0.28844	0.45688	0.64969	0.998232	13664	2	-0.28844
TUBB4A	6	0.86006	0.88069	0.99876	19000	1	0.01662	0.45695	0.64974	0.998232	13665	2	0.01662
POFUT1	6	0.38377	0.59978	0.997916	12521	2	0.0040059	0.45698	0.64976	0.998232	13666	2	0.0040059
PNOC	6	0.5011	0.67436	0.997916	14258	2	0.037551	0.45701	0.64978	0.998232	13667	1	0.037551
GLIPR1L2	6	0.2285	0.42529	0.997916	8917	3	-0.19235	0.45702	0.64978	0.998232	13668	2	-0.19235
VWC2L	6	0.10255	0.2524	0.997916	5268	3	-0.11497	0.4571	0.64983	0.998232	13669	2	-0.11497
EIF3C	6	0.46386	0.65009	0.997916	13715	2	0.09863	0.45719	0.64988	0.998232	13670	2	0.09863
hsa-mir-4670	4	0.42562	0.5726	0.997916	13135	1	-0.041396	0.45721	0.60477	0.998232	13671	2	-0.041396
CNIH2	6	0.07644	0.20062	0.997916	4195	1	0.0025937	0.45728	0.64994	0.998232	13672	1	0.0025937
TNFRSF10B	6	0.67051	0.79426	0.997916	16852	2	0.0075331	0.45731	0.64996	0.998232	13673	2	0.0075331
OR52A5	6	0.35218	0.56718	0.997916	11836	2	-0.010782	0.45734	0.64997	0.998232	13674	2	-0.010782
COPS7B	6	0.32599	0.53797	0.997916	11198	2	-0.077383	0.45735	0.64998	0.998232	13675	2	-0.077383
RAD18	6	0.45418	0.64392	0.997916	13587	2	0.016	0.4574	0.65001	0.998232	13676	2	0.016
MMP27	6	0.15615	0.33811	0.997916	7084	3	-0.21025	0.4574	0.65001	0.998232	13677	2	-0.21025
hsa-mir-4285	4	0.13609	0.27783	0.997916	6525	2	-0.21191	0.45742	0.60499	0.998232	13678	1	-0.21191
MLYCD	6	0.32799	0.54026	0.997916	11257	3	-0.17171	0.45747	0.65005	0.998232	13679	2	-0.17171
POPDC2	6	0.10952	0.2658	0.997916	5571	3	-0.14133	0.45749	0.65006	0.998232	13680	1	-0.14133
MYH11	6	0.20262	0.39469	0.997916	8278	2	-0.063804	0.45752	0.65008	0.998232	13681	2	-0.063804
MRPS18B	6	0.0012039	0.0061257	0.990781	114	2	-0.070475	0.45773	0.65023	0.998232	13682	2	-0.070475
CRYBB1	6	0.20598	0.39865	0.997916	8374	2	0.13	0.45782	0.65029	0.998232	13683	2	0.13
NXPH3	6	0.87273	0.88785	0.99876	19181	1	0.10474	0.45789	0.65033	0.998232	13684	2	0.10474
DIRAS3	6	0.042546	0.12891	0.995548	2670	2	0.1342	0.45791	0.65034	0.998232	13685	2	0.1342
PTPRU	6	0.31578	0.52644	0.997916	10946	3	-0.019062	0.45797	0.65038	0.998232	13686	1	-0.019062
DMD	6	0.040142	0.12355	0.995548	2571	4	-0.35344	0.45803	0.65041	0.998232	13687	1	-0.35344
hsa-mir-6860	4	0.32037	0.46617	0.997916	11052	2	-0.097142	0.45804	0.60559	0.998232	13688	1	-0.097142
KIAA1107	6	0.10985	0.26644	0.997916	5585	3	-0.032792	0.45809	0.65045	0.998232	13689	2	-0.032792
ZHX3	6	0.62426	0.75989	0.997916	16085	2	-0.13256	0.45818	0.6505	0.998232	13690	1	-0.13256
PHYHIP	6	0.11777	0.2814	0.997916	5881	4	-0.35158	0.45828	0.65055	0.998232	13691	2	-0.35158
NonTargetingControlGuideForHuman_0586	2	0.23911	0.29445	0.997916	9173	1	-0.21028	0.45854	0.46936	0.998232	13692	1	-0.21028
ANKRD65	5	0.011538	0.040971	0.990781	894	3	-0.6627	0.45864	0.61711	0.998232	13693	2	-0.6627
COLEC12	6	0.21812	0.413	0.997916	8668	3	-0.21993	0.45865	0.65078	0.998232	13694	2	-0.21993
EGFL6	6	0.15356	0.33491	0.997916	7022	3	-0.15587	0.45871	0.65081	0.998232	13695	2	-0.15587
CTRB2	2	0.55117	0.55237	0.997916	15001	1	0.029957	0.45877	0.46957	0.998232	13696	1	0.029957
APOA2	6	0.12989	0.30406	0.997916	6345	3	-0.12691	0.45884	0.65089	0.998232	13697	2	-0.12691
UROD	6	0.24029	0.43908	0.997916	9200	3	-0.18478	0.45888	0.65091	0.998232	13698	2	-0.18478
C5orf55	6	0.033346	0.1082	0.995548	2260	3	-0.15134	0.45888	0.65091	0.998232	13699	1	-0.15134
PKD1L3	6	0.046075	0.13661	0.995548	2844	4	-0.24913	0.45892	0.65094	0.998232	13700	1	-0.24913
KIAA0196	6	0.35301	0.56812	0.997916	11857	3	-0.024524	0.45923	0.65115	0.998232	13701	2	-0.024524
ITGAM	6	0.66713	0.79165	0.997916	16789	1	0.0079999	0.45927	0.65117	0.998232	13702	2	0.0079999
RNASE4	6	0.14623	0.32577	0.997916	6836	2	-0.013336	0.45931	0.6512	0.998232	13703	2	-0.013336
CNOT6L	6	0.65285	0.78089	0.997916	16544	1	-0.081948	0.45934	0.65121	0.998232	13704	2	-0.081948
hsa-mir-139	4	0.082716	0.18415	0.997916	4447	1	0.03775	0.45934	0.60695	0.998232	13705	1	0.03775
TIGD2	6	0.36491	0.58125	0.997916	12112	3	-0.077441	0.45946	0.65129	0.998232	13706	1	-0.077441
NonTargetingControlGuideForHuman_0218	2	0.7391	0.73905	0.997916	17695	0	0.12479	0.45948	0.47018	0.998232	13707	1	0.12479
CFD	6	0.50567	0.67738	0.997916	14327	2	0.013503	0.45956	0.65136	0.998232	13708	2	0.013503
PCNXL3	6	0.30422	0.51327	0.997916	10685	2	0.1264	0.45958	0.65137	0.998232	13709	2	0.1264
PTPRG	6	0.066557	0.18029	0.997916	3769	4	-0.25334	0.45959	0.65138	0.998232	13710	2	-0.25334
TLR7	6	0.29162	0.49889	0.997916	10398	3	-0.053161	0.45961	0.6514	0.998232	13711	2	-0.053161
ABHD17C	6	0.0002309	0.0012368	0.990781	25	4	-0.91621	0.45964	0.65141	0.998232	13712	2	-0.91621
TMEM207	6	0.11095	0.26855	0.997916	5629	4	-0.10806	0.45976	0.65149	0.998232	13713	1	-0.10806
CD22	6	0.82608	0.86391	0.99876	18600	1	0.1522	0.45985	0.65154	0.998232	13714	2	0.1522
KCNJ15	6	0.024644	0.086779	0.995548	1794	5	-0.23095	0.45991	0.65158	0.998232	13715	1	-0.23095
SPRYD4	6	0.090945	0.22968	0.997916	4788	3	-0.21737	0.46003	0.65165	0.998232	13716	1	-0.21737
MARCH4	6	0.12861	0.30167	0.997916	6287	4	-0.2038	0.46006	0.65168	0.998232	13717	1	-0.2038
hsa-mir-495	4	0.87735	0.87718	0.99876	19248	0	0.11629	0.4601	0.60772	0.998232	13718	2	0.11629
TUBA3E	6	0.27359	0.47813	0.997916	9987	3	-0.27146	0.46012	0.65171	0.998232	13719	2	-0.27146
MUC6	6	0.099354	0.24626	0.997916	5140	3	-0.16472	0.46015	0.65173	0.998232	13720	2	-0.16472
MMP12	6	0.16534	0.34947	0.997916	7314	3	-0.11207	0.46017	0.65175	0.998232	13721	2	-0.11207
KRT1	6	0.90458	0.90883	0.99876	19678	1	0.0075621	0.46017	0.65175	0.998232	13722	2	0.0075621
MKL1	6	0.47322	0.65607	0.997916	13868	1	0.083212	0.4602	0.65177	0.998232	13723	2	0.083212
CCR1	6	0.19316	0.38323	0.997916	8037	3	-0.1278	0.46022	0.65177	0.998232	13724	2	-0.1278
THSD7B	6	0.05559	0.1573	0.997916	3292	4	-0.25139	0.46029	0.65182	0.998232	13725	1	-0.25139
DEFA4	6	0.10275	0.25277	0.997916	5273	4	-0.21821	0.46032	0.65184	0.998232	13726	2	-0.21821
LGALS16	5	0.05459	0.1515	0.996712	3256	1	0.064456	0.46038	0.61852	0.998232	13727	2	0.064456
NAA40	6	0.25022	0.45067	0.997916	9436	2	0.0056805	0.46043	0.6519	0.998232	13728	1	0.0056805
NonTargetingControlGuideForHuman_0796	2	0.6994	0.69924	0.997916	17323	0	0.051762	0.46045	0.47101	0.998232	13729	1	0.051762
PSCA	6	0.089043	0.22589	0.997916	4710	4	-0.26007	0.46068	0.65205	0.998232	13730	1	-0.26007
XPNPEP1	5	0.20115	0.37751	0.997916	8235	3	-0.27965	0.46071	0.61879	0.998232	13731	1	-0.27965
IFNA14	6	0.36905	0.58582	0.997916	12198	1	-0.037813	0.46071	0.65207	0.998232	13732	2	-0.037813
ZNF621	6	0.21348	0.40757	0.997916	8554	3	-0.17636	0.46077	0.65211	0.998232	13733	1	-0.17636
PGM2	6	0.0147	0.05487	0.990781	1125	5	-0.43226	0.4608	0.65213	0.998232	13734	1	-0.43226
PRCC	6	0.042288	0.12831	0.995548	2658	4	-0.25132	0.46082	0.65214	0.998232	13735	2	-0.25132
MRPL42	6	0.30105	0.50962	0.997916	10612	2	-0.010491	0.46089	0.65218	0.998232	13736	2	-0.010491
YTHDF3	6	0.30221	0.51095	0.997916	10638	2	0.065505	0.46091	0.65219	0.998232	13737	2	0.065505
FRG2	6	0.0016047	0.008055	0.990781	152	3	-0.34951	0.46101	0.65226	0.998232	13738	2	-0.34951
ANO8	6	0.2455	0.44518	0.997916	9331	3	-0.10332	0.46103	0.65227	0.998232	13739	2	-0.10332
NKX2-3	6	0.42692	0.62658	0.997916	13162	2	0.004403	0.46112	0.65232	0.998232	13740	2	0.004403
SEH1L	6	0.092022	0.23181	0.997916	4839	2	-0.36628	0.46122	0.65237	0.998232	13741	2	-0.36628
ZNF645	6	0.70105	0.81781	0.997916	17352	1	0.00021716	0.46125	0.65239	0.998232	13742	2	0.00021716
MNS1	6	0.67845	0.80029	0.997916	16976	2	0.035913	0.46129	0.65241	0.998232	13743	2	0.035913
hsa-mir-548ab	4	0.24676	0.39211	0.997916	9362	2	-0.34805	0.46131	0.60893	0.998232	13744	1	-0.34805
C8orf86	6	0.022628	0.080441	0.995548	1673	2	0.081638	0.46131	0.65243	0.998232	13745	2	0.081638
MTRNR2L10	4	0.75753	0.76837	0.997916	17864	1	0.038157	0.46154	0.60916	0.998232	13746	2	0.038157
ZBTB20	6	0.36817	0.58484	0.997916	12176	3	-0.07767	0.46155	0.65257	0.998232	13747	1	-0.07767
CDK3	6	0.12707	0.29878	0.997916	6226	3	-0.087402	0.46161	0.65261	0.998232	13748	2	-0.087402
TPT1	6	0.17719	0.36389	0.997916	7629	2	-0.057661	0.46165	0.65264	0.998232	13749	2	-0.057661
NonTargetingControlGuideForHuman_0845	2	0.81589	0.81566	0.997916	18474	0	0.14806	0.46168	0.47209	0.998232	13750	1	0.14806
ADAD2	6	0.070596	0.18864	0.997916	3954	3	-0.1427	0.46175	0.65271	0.998232	13751	1	-0.1427
SYT4	6	0.50592	0.67755	0.997916	14330	2	0.056752	0.46176	0.65271	0.998232	13752	2	0.056752
SLC22A1	6	0.11344	0.27326	0.997916	5730	2	0.016374	0.46192	0.6528	0.998232	13753	2	0.016374
CLDN17	6	0.17467	0.36084	0.997916	7545	3	-0.13645	0.46196	0.65282	0.998232	13754	1	-0.13645
C19orf80	6	0.12654	0.29782	0.997916	6203	2	0.03988	0.46199	0.65284	0.998232	13755	2	0.03988
TRIM45	6	0.030685	0.10209	0.995548	2126	2	0.094825	0.46216	0.65292	0.998232	13756	2	0.094825
ZNF501	6	0.061436	0.16966	0.997916	3539	3	-0.21671	0.46234	0.65305	0.998232	13757	2	-0.21671
PLA2G16	6	0.041701	0.12701	0.995548	2633	2	0.11723	0.4624	0.65309	0.998232	13758	2	0.11723
FAM198B	6	0.20372	0.396	0.997916	8307	2	-0.041982	0.46247	0.65313	0.998232	13759	1	-0.041982
RTP1	6	0.18255	0.37043	0.997916	7774	2	-0.10151	0.46256	0.65319	0.998232	13760	1	-0.10151
hsa-mir-4452	4	0.75323	0.7652	0.997916	17837	1	0.11546	0.46258	0.61019	0.998232	13761	2	0.11546
SUMO4	6	0.4996	0.67336	0.997916	14232	2	0.013738	0.46258	0.6532	0.998232	13762	2	0.013738
CHSY3	6	0.021943	0.078286	0.995548	1635	4	-0.20646	0.46261	0.65323	0.998232	13763	2	-0.20646
CXCL14	6	0.91403	0.91622	0.99876	19857	1	0.03742	0.46276	0.65333	0.998232	13764	2	0.03742
hsa-mir-592	3	0.34065	0.4576	0.997916	11571	1	-0.069699	0.46278	0.53108	0.998232	13765	1	-0.069699
DHRS7	6	0.29053	0.49763	0.997916	10371	3	-0.14612	0.46301	0.65349	0.998232	13766	2	-0.14612
NonTargetingControlGuideForHuman_0729	2	0.83	0.82982	0.998341	18654	0	0.204	0.46304	0.4733	0.998232	13767	1	0.204
PTGFR	6	0.45692	0.64566	0.997916	13623	2	0.027794	0.46313	0.65357	0.998232	13768	2	0.027794
ZNF559	6	0.23769	0.43607	0.997916	9136	2	-0.12927	0.46346	0.6538	0.998232	13769	2	-0.12927
WDR1	6	0.0010707	0.0054869	0.990781	97	4	-1.1948	0.4636	0.65388	0.998232	13770	2	-1.1948
LGSN	6	0.01546	0.057335	0.990781	1177	3	-0.33079	0.46374	0.65397	0.998232	13771	1	-0.33079
HLA-DRB1	6	0.66893	0.79308	0.997916	16822	2	0.013782	0.4639	0.65407	0.998232	13772	2	0.013782
NPDC1	6	0.69779	0.81526	0.997916	17305	1	0.024087	0.46392	0.65408	0.998232	13773	2	0.024087
HIST1H2BO	6	0.14101	0.31927	0.997916	6682	2	0.019728	0.46401	0.65414	0.998232	13774	1	0.019728
KLK5	5	0.055331	0.15327	0.997916	3285	4	-0.16781	0.46403	0.62148	0.998232	13775	1	-0.16781
PRKD1	6	0.01689	0.061967	0.990781	1282	3	-0.086508	0.46404	0.65416	0.998232	13776	2	-0.086508
TRIM34	6	0.57125	0.72203	0.997916	15313	1	0.022438	0.46413	0.65422	0.998232	13777	1	0.022438
NonTargetingControlGuideForHuman_0245	2	0.3431	0.37304	0.997916	11642	1	-0.048787	0.46416	0.47426	0.998232	13778	1	-0.048787
DNM1L	6	0.43375	0.63088	0.997916	13256	2	-0.21011	0.46416	0.65424	0.998232	13779	1	-0.21011
SEMA6C	6	0.63521	0.76784	0.997916	16254	2	0.072652	0.46419	0.65426	0.998232	13780	1	0.072652
hsa-mir-6739	4	0.17553	0.32003	0.997916	7582	2	-0.10348	0.46429	0.61189	0.998232	13781	1	-0.10348
POMC	6	0.078489	0.20472	0.997916	4274	2	-0.011183	0.46429	0.65432	0.998232	13782	2	-0.011183
GCHFR	6	0.53101	0.6945	0.997916	14699	1	0.040331	0.46431	0.65434	0.998232	13783	2	0.040331
PLA2G7	6	0.080307	0.20831	0.997916	4358	3	-0.19003	0.46436	0.65437	0.998232	13784	2	-0.19003
GTF2IRD2	6	0.0010969	0.0056224	0.990781	100	5	-0.66104	0.46439	0.65439	0.998232	13785	1	-0.66104
HN1L	6	0.22248	0.41812	0.997916	8760	3	-0.11682	0.46445	0.65442	0.998232	13786	2	-0.11682
NonTargetingControlGuideForHuman_0284	2	0.1798	0.25161	0.997916	7703	1	-0.12255	0.46446	0.47453	0.998232	13787	1	-0.12255
hsa-mir-380	4	0.22415	0.36929	0.997916	8803	1	0.070881	0.4645	0.61211	0.998232	13788	2	0.070881
HIST1H4C	6	0.12794	0.3004	0.997916	6258	4	-0.26258	0.46451	0.65445	0.998232	13789	2	-0.26258
PPIAL4D	3	0.1509	0.25101	0.997916	6959	1	0.097744	0.46473	0.5323	0.998232	13790	1	0.097744
ISCA2	6	0.042259	0.12824	0.995548	2656	3	-0.16317	0.4649	0.6547	0.998232	13791	2	-0.16317
hsa-mir-4662b	1	0.5351	0.53487	0.997916	14767	0	0.086354	0.4649	0.46504	0.998232	13792	0	0.086354
TNIP2	6	0.63382	0.76684	0.997916	16229	2	0.04042	0.46498	0.65476	0.998232	13793	2	0.04042
KCNC4	6	0.10919	0.26515	0.997916	5558	3	-0.14621	0.46499	0.65476	0.998232	13794	2	-0.14621
MDM2	6	0.042965	0.12981	0.995548	2689	2	0.019602	0.46508	0.65482	0.998232	13795	1	0.019602
TMEM138	6	0.23891	0.43746	0.997916	9167	3	-0.084075	0.46513	0.65486	0.998232	13796	1	-0.084075
THG1L	6	0.30657	0.51594	0.997916	10729	3	-0.085071	0.46516	0.65487	0.998232	13797	1	-0.085071
MCTP2	6	0.036235	0.11473	0.995548	2403	3	-0.32564	0.46519	0.65489	0.998232	13798	2	-0.32564
NonTargetingControlGuideForHuman_0253	2	0.2904	0.33251	0.997916	10368	1	-0.17719	0.4652	0.47517	0.998232	13799	1	-0.17719
DAPK2	6	0.40888	0.61532	0.997916	12883	1	0.072605	0.46526	0.65493	0.998232	13800	2	0.072605
hsa-mir-4792	4	0.66285	0.70622	0.997916	16714	1	0.2857	0.46535	0.61296	0.998232	13801	2	0.2857
SCD5	6	0.2137	0.40784	0.997916	8561	3	-0.26637	0.46549	0.65508	0.998232	13802	1	-0.26637
PPP6C	6	0.031268	0.10341	0.995548	2157	3	-0.32187	0.46549	0.65508	0.998232	13803	2	-0.32187
SLC38A10	6	0.67148	0.79501	0.997916	16866	2	-0.018442	0.46558	0.65514	0.998232	13804	2	-0.018442
OR2M4	6	0.4148	0.61898	0.997916	12972	1	-0.0090817	0.46561	0.65516	0.998232	13805	2	-0.0090817
PIP	6	0.57821	0.72683	0.997916	15413	1	0.075361	0.46563	0.65518	0.998232	13806	2	0.075361
NELFE	6	0.068629	0.18459	0.997916	3861	3	-0.16517	0.46567	0.6552	0.998232	13807	1	-0.16517
SESTD1	6	0.0045514	0.019743	0.990781	388	3	-0.21734	0.46581	0.65529	0.998232	13808	1	-0.21734
KCND2	6	0.57887	0.72731	0.997916	15425	2	0.053241	0.46583	0.6553	0.998232	13809	2	0.053241
CLN5	5	0.055661	0.15403	0.997916	3296	2	-0.13938	0.466	0.62308	0.998232	13810	1	-0.13938
EFCAB9	6	0.17994	0.36724	0.997916	7707	1	0.14098	0.46601	0.65541	0.998232	13811	2	0.14098
ZNF35	6	0.57918	0.72755	0.997916	15430	2	0.12878	0.46608	0.65546	0.998232	13812	2	0.12878
TFDP1	6	0.22099	0.41633	0.997916	8730	3	-0.35179	0.46611	0.65548	0.998232	13813	1	-0.35179
GNAZ	6	0.077806	0.20333	0.997916	4245	2	0.053083	0.46617	0.65552	0.998232	13814	2	0.053083
TIMD4	6	0.64059	0.77181	0.997916	16337	2	-0.041316	0.46629	0.65559	0.998232	13815	1	-0.041316
SERPINF1	6	0.014817	0.055236	0.990781	1132	3	-0.45468	0.46632	0.65561	0.998232	13816	2	-0.45468
SDF2	6	0.63145	0.76508	0.997916	16189	1	-0.11382	0.4664	0.65568	0.998232	13817	2	-0.11382
PSMG1	6	0.58487	0.73158	0.997916	15501	2	-0.0077386	0.46644	0.6557	0.998232	13818	2	-0.0077386
SET	6	0.14523	0.32457	0.997916	6810	3	-0.19145	0.46654	0.65575	0.998232	13819	1	-0.19145
FAM122B	6	0.28721	0.49378	0.997916	10292	3	-0.0065971	0.46658	0.65578	0.998232	13820	2	-0.0065971
C16orf59	6	0.10674	0.26047	0.997916	5454	4	-0.35389	0.46658	0.65578	0.998232	13821	2	-0.35389
TMEM194B	6	0.052017	0.14957	0.995548	3147	4	-0.33863	0.46662	0.6558	0.998232	13822	2	-0.33863
NonTargetingControlGuideForHuman_0730	2	0.72524	0.72513	0.997916	17590	0	0.077189	0.46665	0.47645	0.998232	13823	1	0.077189
FBXL15	6	0.055352	0.15679	0.997916	3286	4	-0.37766	0.46667	0.65584	0.998232	13824	1	-0.37766
POU4F1	6	0.033044	0.1075	0.995548	2246	4	-0.3841	0.46677	0.65589	0.998232	13825	1	-0.3841
CHAT	6	0.15964	0.34247	0.997916	7166	3	-0.16721	0.46679	0.6559	0.998232	13826	2	-0.16721
OR5I1	6	0.37691	0.59442	0.997916	12399	3	-0.13129	0.46691	0.65596	0.998232	13827	1	-0.13129
EME1	6	0.29101	0.49817	0.997916	10382	2	0.010221	0.46694	0.65599	0.998232	13828	2	0.010221
SRSF11	6	0.24298	0.44226	0.997916	9267	2	-0.040455	0.46702	0.65603	0.998232	13829	2	-0.040455
KDM6A	6	0.31017	0.52004	0.997916	10814	3	-0.098021	0.46705	0.65605	0.998232	13830	2	-0.098021
RUNX2	6	0.88981	0.89847	0.99876	19442	1	0.11363	0.46714	0.6561	0.998232	13831	2	0.11363
ME3	6	0.46534	0.65105	0.997916	13742	2	-0.049084	0.46716	0.65611	0.998232	13832	2	-0.049084
NonTargetingControlGuideForHuman_0520	2	0.11271	0.18956	0.997916	5701	1	-0.39684	0.46721	0.47695	0.998232	13833	1	-0.39684
hsa-mir-517b	2	0.73776	0.73771	0.997916	17683	0	0.16522	0.46723	0.47696	0.998232	13834	1	0.16522
NonTargetingControlGuideForHuman_0624	2	0.74481	0.74477	0.997916	17755	0	0.18594	0.46728	0.47702	0.998232	13835	1	0.18594
CRCP	6	0.04892	0.14277	0.995548	2985	2	-0.10143	0.46732	0.65621	0.998232	13836	1	-0.10143
hsa-mir-574	4	0.47679	0.6145	0.997916	13918	1	0.039439	0.46741	0.615	0.998232	13837	2	0.039439
C19orf12	6	0.19123	0.38091	0.997916	7988	1	0.044165	0.46748	0.65631	0.998232	13838	2	0.044165
ZNF664	6	0.58827	0.73399	0.997916	15554	2	0.028076	0.46752	0.65635	0.998232	13839	2	0.028076
WFS1	6	0.062258	0.17141	0.997916	3589	3	-0.10375	0.46755	0.65636	0.998232	13840	2	-0.10375
hsa-mir-8072	4	0.35433	0.50064	0.997916	11894	1	0.032834	0.46758	0.61517	0.998232	13841	2	0.032834
UBA52	6	0.029216	0.098697	0.995548	2052	4	-1.4835	0.46772	0.65646	0.998232	13842	2	-1.4835
CST9L	6	0.49458	0.67005	0.997916	14165	1	0.061977	0.46776	0.65649	0.998232	13843	2	0.061977
CREM	6	0.14026	0.31832	0.997916	6655	2	0.067183	0.46786	0.65656	0.998232	13844	1	0.067183
VAMP3	6	0.28084	0.48647	0.997916	10148	2	-0.047912	0.4679	0.65658	0.998232	13845	2	-0.047912
C9orf152	6	0.55445	0.71045	0.997916	15049	2	-0.04353	0.46803	0.65666	0.998232	13846	2	-0.04353
hsa-mir-1539	4	0.19514	0.33989	0.997916	8093	1	-0.0056541	0.46808	0.61568	0.998232	13847	2	-0.0056541
CLCC1	6	0.25115	0.45177	0.997916	9459	3	-0.16514	0.46813	0.65671	0.998232	13848	2	-0.16514
SLFN5	6	0.25812	0.46014	0.997916	9616	3	-0.039484	0.4682	0.65675	0.998232	13849	2	-0.039484
MAP3K7	6	0.10921	0.26519	0.997916	5559	3	-0.17978	0.46838	0.65687	0.998232	13850	2	-0.17978
NonTargetingControlGuideForHuman_0424	2	0.061478	0.10815	0.995548	3541	1	-0.37667	0.46852	0.47811	0.998232	13851	1	-0.37667
hsa-mir-3936	4	0.68306	0.71837	0.997916	17063	1	-0.033548	0.46866	0.61627	0.998232	13852	1	-0.033548
BCL11B	6	0.17541	0.36174	0.997916	7576	1	-0.0053995	0.4687	0.65709	0.998232	13853	2	-0.0053995
RGAG4	6	0.46611	0.65156	0.997916	13757	1	0.048742	0.46872	0.6571	0.998232	13854	2	0.048742
PPP1R32	6	0.10484	0.25687	0.997916	5371	3	-0.25129	0.46874	0.65711	0.998232	13855	2	-0.25129
TMEM244	6	0.0512	0.14778	0.995548	3104	4	-0.26541	0.46879	0.65714	0.998232	13856	2	-0.26541
OR5M10	6	0.043457	0.13091	0.995548	2717	4	-0.29328	0.4688	0.65715	0.998232	13857	2	-0.29328
C10orf111	6	0.023815	0.084196	0.995548	1746	3	-0.21619	0.46882	0.65717	0.998232	13858	2	-0.21619
C4BPB	6	0.35685	0.57229	0.997916	11949	2	0.049908	0.46898	0.65726	0.998232	13859	2	0.049908
TOP3A	5	0.93242	0.93273	0.99876	20229	0	0.039568	0.46898	0.62552	0.998232	13860	2	0.039568
GSTM1	6	0.051797	0.14908	0.995548	3131	3	-0.21577	0.46914	0.65737	0.998232	13861	1	-0.21577
TMEM184C	6	0.17192	0.35751	0.997916	7480	1	0.092389	0.46918	0.65739	0.998232	13862	2	0.092389
LIM2	6	0.9	0.90554	0.99876	19593	1	-0.022341	0.46923	0.65742	0.998232	13863	2	-0.022341
CSN2	6	0.33807	0.55152	0.997916	11509	3	-0.081724	0.46956	0.65764	0.998232	13864	2	-0.081724
RPS8	6	0.053559	0.15284	0.997916	3211	4	-0.4463	0.46959	0.65766	0.998232	13865	2	-0.4463
CSPG5	6	0.032014	0.10512	0.995548	2196	4	-0.31688	0.46965	0.6577	0.998232	13866	2	-0.31688
MUM1	6	0.036282	0.11484	0.995548	2404	4	-0.49782	0.46978	0.65776	0.998232	13867	1	-0.49782
TSKU	6	0.062868	0.17268	0.997916	3611	3	-0.40432	0.46988	0.65783	0.998232	13868	1	-0.40432
PPM1D	6	0.14657	0.32619	0.997916	6845	2	-0.11467	0.46994	0.65787	0.998232	13869	2	-0.11467
SNRNP27	6	0.91404	0.91623	0.99876	19858	1	-0.046052	0.47001	0.6579	0.998232	13870	2	-0.046052
hsa-mir-6726	4	0.14495	0.28891	0.997916	6795	2	-0.36363	0.47005	0.61722	0.998232	13871	1	-0.36363
SGPP1	6	0.35442	0.56962	0.997916	11896	3	-0.14798	0.47008	0.65796	0.998232	13872	1	-0.14798
TBC1D22B	6	0.49565	0.67075	0.997916	14180	2	-0.08772	0.47011	0.65797	0.998232	13873	2	-0.08772
